Datum,Rohertrag_daily
2018-08-20,30082.0086849315
2018-08-21,30082.0086849315
2018-08-22,30082.0086849315
2018-08-23,30082.0086849315
2018-08-24,30082.0086849315
2018-08-25,30082.0086849315
2018-08-26,30082.0086849315
2018-08-27,30082.0086849315
2018-08-28,30082.0086849315
2018-08-29,30082.0086849315
2018-08-30,30082.0086849315
2018-08-31,30082.0086849315
2018-09-01,30082.0086849315
2018-09-02,30082.0086849315
2018-09-03,30082.0086849315
2018-09-04,30082.0086849315
2018-09-05,30082.0086849315
2018-09-06,30082.0086849315
2018-09-07,30082.0086849315
2018-09-10,30082.0086849315
2018-09-11,30082.0086849315
2018-09-12,30082.0086849315
2018-09-13,30082.0086849315
2018-09-14,30082.0086849315
2018-09-21,30082.0086849315
2018-09-22,30082.0086849315
2018-09-23,30082.0086849315
2018-09-24,30082.0086849315
2018-09-25,30082.0086849315
2018-09-26,30082.0086849315
2018-09-27,30082.0086849315
2018-09-28,30082.0086849315
2018-09-29,30082.0086849315
2018-09-30,30082.0086849315
2018-10-01,30082.0086849315
2018-10-02,30082.0086849315
2018-10-03,30082.0086849315
2018-10-04,30082.0086849315
2018-10-05,30082.0086849315
2018-10-06,30082.0086849315
2018-10-07,30082.0086849315
2018-10-08,30082.0086849315
2018-10-09,30082.0086849315
2018-10-10,30082.0086849315
2018-10-11,30082.0086849315
2018-10-12,30082.0086849315
2018-10-15,30082.0086849315
2018-10-16,30082.0086849315
2018-10-17,30082.0086849315
2018-10-18,30082.0086849315
2018-10-19,30082.0086849315
2018-10-22,30082.0086849315
2018-10-23,30082.0086849315
2018-10-24,30082.0086849315
2018-10-25,30082.0086849315
2018-10-26,30082.0086849315
2018-10-27,30082.0086849315
2018-10-28,30082.0086849315
2018-10-29,30082.0086849315
2018-10-30,30082.0086849315
2018-10-31,30082.0086849315
2018-11-01,30082.0086849315
2018-11-02,30082.0086849315
2018-11-03,30082.0086849315
2018-11-04,30082.0086849315
2018-11-05,30082.0086849315
2018-11-06,30082.0086849315
2018-11-07,30082.0086849315
2018-11-08,30082.0086849315
2018-11-09,30082.0086849315
2018-11-10,30082.0086849315
2018-11-11,30082.0086849315
2018-11-12,30082.0086849315
2018-11-13,30082.0086849315
2018-11-14,30082.0086849315
2018-11-15,30082.0086849315
2018-11-16,30082.0086849315
2018-11-17,30082.0086849315
2018-11-18,30082.0086849315
2018-11-19,30082.0086849315
2018-11-20,30082.0086849315
2018-11-21,30082.0086849315
2018-11-22,30082.0086849315
2018-11-23,30082.0086849315
2018-11-24,30082.0086849315
2018-11-25,30082.0086849315
2018-11-26,30082.0086849315
2018-11-27,30082.0086849315
2018-11-28,30082.0086849315
2018-11-29,30082.0086849315
2018-11-30,30082.0086849315
2018-12-01,30082.0086849315
2018-12-02,30082.0086849315
2018-12-03,30082.0086849315
2018-12-04,30082.0086849315
2018-12-05,30082.0086849315
2018-12-06,30082.0086849315
2018-12-07,30082.0086849315
2018-12-08,30082.0086849315
2018-12-09,30082.0086849315
2018-12-10,30082.0086849315
2018-12-11,30082.0086849315
2018-12-12,30082.0086849315
2018-12-13,30082.0086849315
2018-12-14,30082.0086849315
2018-12-15,30082.0086849315
2018-12-16,30082.0086849315
2018-12-17,30082.0086849315
2018-12-18,30082.0086849315
2018-12-19,30082.0086849315
2018-12-20,30082.0086849315
2018-12-21,30082.0086849315
2018-12-22,30082.0086849315
2018-12-23,30082.0086849315
2018-12-24,30082.0086849315
2018-12-25,30082.0086849315
2018-12-26,30082.0086849315
2018-12-27,30082.0086849315
2018-12-28,30082.0086849315
2018-12-29,30082.0086849315
2018-12-30,30082.0086849315
2018-12-31,30082.0086849315
2019-01-01,31569.7584657534
2019-01-02,31569.7584657534
2019-01-03,31569.7584657534
2019-01-04,31569.7584657534
2019-01-05,31569.7584657534
2019-01-06,31569.7584657534
2019-01-07,31569.7584657534
2019-01-08,31569.7584657534
2019-01-09,31569.7584657534
2019-01-10,31569.7584657534
2019-01-11,31569.7584657534
2019-01-12,31569.7584657534
2019-01-13,31569.7584657534
2019-01-14,31569.7584657534
2019-01-15,31569.7584657534
2019-01-16,31569.7584657534
2019-01-17,31569.7584657534
2019-01-18,31569.7584657534
2019-01-19,31569.7584657534
2019-01-20,31569.7584657534
2019-01-21,31569.7584657534
2019-01-22,31569.7584657534
2019-01-23,31569.7584657534
2019-01-24,31569.7584657534
2019-01-25,31569.7584657534
2019-01-26,31569.7584657534
2019-01-27,31569.7584657534
2019-01-28,31569.7584657534
2019-01-29,31569.7584657534
2019-01-30,31569.7584657534
2019-01-31,31569.7584657534
2019-02-01,31569.7584657534
2019-02-02,31569.7584657534
2019-02-03,31569.7584657534
2019-02-04,31569.7584657534
2019-02-05,31569.7584657534
2019-02-06,31569.7584657534
2019-02-07,31569.7584657534
2019-02-08,31569.7584657534
2019-02-09,31569.7584657534
2019-02-10,31569.7584657534
2019-02-11,31569.7584657534
2019-02-12,31569.7584657534
2019-02-13,31569.7584657534
2019-02-14,31569.7584657534
2019-02-15,31569.7584657534
2019-02-16,31569.7584657534
2019-02-17,31569.7584657534
2019-02-18,31569.7584657534
2019-02-19,31569.7584657534
2019-02-20,31569.7584657534
2019-02-21,31569.7584657534
2019-02-22,31569.7584657534
2019-02-23,31569.7584657534
2019-02-24,31569.7584657534
2019-02-25,31569.7584657534
2019-02-26,31569.7584657534
2019-02-27,31569.7584657534
2019-02-28,31569.7584657534
2019-03-01,31569.7584657534
2019-03-02,31569.7584657534
2019-03-03,31569.7584657534
2019-03-04,31569.7584657534
2019-03-05,31569.7584657534
2019-03-06,31569.7584657534
2019-03-07,31569.7584657534
2019-03-08,31569.7584657534
2019-03-09,31569.7584657534
2019-03-10,31569.7584657534
2019-03-11,31569.7584657534
2019-03-12,31569.7584657534
2019-03-13,31569.7584657534
2019-03-14,31569.7584657534
2019-03-15,31569.7584657534
2019-03-16,31569.7584657534
2019-03-17,31569.7584657534
2019-03-18,31569.7584657534
2019-03-19,31569.7584657534
2019-03-20,31569.7584657534
2019-03-21,31569.7584657534
2019-03-22,31569.7584657534
2019-03-23,31569.7584657534
2019-03-24,31569.7584657534
2019-03-25,31569.7584657534
2019-03-26,31569.7584657534
2019-03-27,31569.7584657534
2019-03-28,31569.7584657534
2019-03-29,31569.7584657534
2019-03-30,31569.7584657534
2019-03-31,31569.7584657534
2019-04-01,31569.7584657534
2019-04-02,31569.7584657534
2019-04-03,31569.7584657534
2019-04-05,31569.7584657534
2019-04-06,31569.7584657534
2019-04-07,31569.7584657534
2019-04-08,31569.7584657534
2019-04-09,31569.7584657534
2019-04-10,31569.7584657534
2019-04-11,31569.7584657534
2019-04-12,31569.7584657534
2019-04-13,31569.7584657534
2019-04-14,31569.7584657534
2019-04-15,31569.7584657534
2019-04-16,31569.7584657534
2019-04-17,31569.7584657534
2019-04-18,31569.7584657534
2019-04-19,31569.7584657534
2019-04-20,31569.7584657534
2019-04-21,31569.7584657534
2019-04-22,31569.7584657534
2019-04-23,31569.7584657534
2019-04-24,31569.7584657534
2019-04-25,31569.7584657534
2019-04-26,31569.7584657534
2019-04-27,31569.7584657534
2019-04-28,31569.7584657534
2019-04-29,31569.7584657534
2019-04-30,31569.7584657534
2019-05-01,31569.7584657534
2019-05-02,31569.7584657534
2019-05-03,31569.7584657534
2019-05-04,31569.7584657534
2019-05-05,31569.7584657534
2019-05-06,31569.7584657534
2019-05-07,31569.7584657534
2019-05-08,31569.7584657534
2019-05-09,31569.7584657534
2019-05-10,31569.7584657534
2019-05-11,31569.7584657534
2019-05-12,31569.7584657534
2019-05-13,31569.7584657534
2019-05-14,31569.7584657534
2019-05-15,31569.7584657534
2019-05-16,31569.7584657534
2019-05-17,31569.7584657534
2019-05-18,31569.7584657534
2019-05-19,31569.7584657534
2019-05-20,31569.7584657534
2019-05-21,31569.7584657534
2019-05-22,31569.7584657534
2019-05-23,31569.7584657534
2019-05-24,31569.7584657534
2019-05-25,31569.7584657534
2019-05-26,31569.7584657534
2019-05-27,31569.7584657534
2019-05-28,31569.7584657534
2019-05-29,31569.7584657534
2019-05-30,31569.7584657534
2019-05-31,31569.7584657534
2019-06-01,31569.7584657534
2019-06-02,31569.7584657534
2019-06-03,31569.7584657534
2019-06-04,31569.7584657534
2019-06-05,31569.7584657534
2019-06-06,31569.7584657534
2019-06-07,31569.7584657534
2019-06-08,31569.7584657534
2019-06-09,31569.7584657534
2019-06-10,31569.7584657534
2019-06-11,31569.7584657534
2019-06-12,31569.7584657534
2019-06-13,31569.7584657534
2019-06-14,31569.7584657534
2019-06-15,31569.7584657534
2019-06-16,31569.7584657534
2019-06-17,31569.7584657534
2019-06-18,31569.7584657534
2019-06-19,31569.7584657534
2019-06-20,31569.7584657534
2019-06-21,31569.7584657534
2019-06-22,31569.7584657534
2019-06-23,31569.7584657534
2019-06-24,31569.7584657534
2019-06-25,31569.7584657534
2019-06-26,31569.7584657534
2019-06-27,31569.7584657534
2019-06-28,31569.7584657534
2019-06-29,31569.7584657534
2019-06-30,31569.7584657534
2019-07-01,31569.7584657534
2019-07-02,31569.7584657534
2019-07-03,31569.7584657534
2019-07-04,31569.7584657534
2019-07-05,31569.7584657534
2019-07-06,31569.7584657534
2019-07-07,31569.7584657534
2019-07-08,31569.7584657534
2019-07-09,31569.7584657534
2019-07-10,31569.7584657534
2019-07-11,31569.7584657534
2019-07-12,31569.7584657534
2019-07-13,31569.7584657534
2019-07-14,31569.7584657534
2019-07-15,31569.7584657534
2019-07-16,31569.7584657534
2019-07-17,31569.7584657534
2019-07-18,31569.7584657534
2019-07-19,31569.7584657534
2019-07-20,31569.7584657534
2019-07-21,31569.7584657534
2019-07-22,31569.7584657534
2019-07-23,31569.7584657534
2019-07-24,31569.7584657534
2019-07-25,31569.7584657534
2019-07-26,31569.7584657534
2019-07-27,31569.7584657534
2019-07-28,31569.7584657534
2019-07-29,31569.7584657534
2019-07-30,31569.7584657534
2019-07-31,31569.7584657534
2019-08-01,31569.7584657534
