pas_faehrverkehr_absolut,pas_ausflugsverkehr_absolut,pas_kreuzfahrt_absolut,Datum
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-15
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-16
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-17
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-18
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-19
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-20
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-21
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-22
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-23
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-24
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-25
4319.775342465753,153.34520547945206,995.8246575342466,2013-10-26
